ev:       11649  track:           0 phi: 2857, theta:  89
ev:       11659  track:           0 phi: 3898, theta:   9
ev:       11669  track:           0 phi: 2668, theta:  36
ev:       11679  track:           0 phi: 1028, theta:  78
ev:       11689  track:           0 phi: 4824, theta:  87
ev:       11699  track:           0 phi: 1088, theta:  50
ev:       11709  track:           0 phi: 4972, theta:  32
ev:       11719  track:           0 phi: 3204, theta:  50
ev:       11729  track:           0 phi: 4028, theta:  87
ev:       11739  track:           0 phi: 1654, theta:  19
ev:       11749  track:           0 phi: 4236, theta:   6
ev:       11759  track:           0 phi: 3340, theta:   8
ev:       11769  track:           0 phi: 1804, theta: 103
ev:       11779  track:           0 phi:  988, theta:  39
ev:       11789  track:           0 phi: 1740, theta:  51
ev:       11799  track:           0 phi: 3132, theta:  18
ev:       11809  track:           0 phi: 3192, theta:  60
ev:       11819  track:           0 phi: 3788, theta:  17
ev:       11829  track:           0 phi: 1948, theta:  25
ev:       11839  track:           0 phi: 3676, theta:  16
ev:       11849  track:           0 phi: 4684, theta:   8
ev:       11859  track:           0 phi: 4652, theta:  30
ev:       11869  track:           0 phi: 3004, theta:  13
ev:       11879  track:           0 phi: 1408, theta:  72
ev:       11889  track:           0 phi:  884, theta:  17
ev:       11899  track:           0 phi:  956, theta:   9
ev:       11909  track:           0 phi: 2572, theta:  32
ev:       11919  track:           0 phi: 4244, theta:  24
ev:       11939  track:           0 phi: 3416, theta: 100
ev:       11949  track:           0 phi: 1428, theta:  20
ev:       11959  track:           0 phi:  810, theta:  15
ev:       11969  track:           0 phi: 3004, theta:  13
ev:       11979  track:           0 phi: 1500, theta:  27
ev:       11989  track:           0 phi: 4276, theta:  47
ev:       11999  track:           0 phi: 4560, theta:  64
ev:       12009  track:           0 phi: 4760, theta:  60
ev:       12019  track:           0 phi: 1076, theta:  28
ev:       12029  track:           0 phi: 1216, theta:  77
ev:       12039  track:           0 phi: 4428, theta:  37
ev:       12049  track:           0 phi: 2380, theta:  25
ev:       12059  track:           0 phi: 1916, theta:  26
ev:       12069  track:           0 phi: 3898, theta:  30
ev:       12079  track:           0 phi:  220, theta:  13
ev:       12089  track:           0 phi:  148, theta:   8
ev:       12099  track:           0 phi: 2636, theta:  21
ev:       12109  track:           0 phi:  276, theta:  25
ev:       12119  track:           0 phi: 2596, theta:  19
ev:       12129  track:           0 phi:  452, theta:  30
ev:       12139  track:           0 phi: 4426, theta:  18
ev:       12149  track:           0 phi: 1596, theta:  23
ev:       12159  track:           0 phi: 3146, theta:  20
ev:       12169  track:           0 phi: 4972, theta:  38
ev:       12179  track:           0 phi: 4436, theta:  12
ev:       12189  track:           0 phi: 2284, theta:  21
ev:       12199  track:           0 phi:  588, theta:  28
ev:       12209  track:           0 phi: 2918, theta:  15
ev:       12219  track:           0 phi: 3972, theta:  10
ev:       12229  track:           0 phi: 2692, theta:  46
ev:       12239  track:           0 phi: 2060, theta:  93
ev:       12249  track:           0 phi: 4144, theta:  57
ev:       12259  track:           0 phi: 4500, theta:  46
ev:       12269  track:           0 phi: 2668, theta:  16
ev:       12279  track:           0 phi: 1268, theta:  85
ev:       12289  track:           0 phi: 3196, theta:  51
